10215,PKR,USD,,1195
10216,PKR,MYR,23/2/2017,1196
10217,PKR,USD,23/2/2017,1197
10218,PKR,PKR,23/2/2017,1198
10219,PKR,MYR,23/2/2017,1199
10220,PKR,USD,23/2/2017,1200
10221,PKR,USD,23/2/2017,1201
10222,PKR,MYR,23/2/2017,1202
10223,PKR,PKR,23/2/2017,1203
10224,MYR,,23/2/2017,1204
10225,PKR,USD,23/2/2017,1205
10226,EURO,USD,,1206
10227,PKR,USD,23/2/2017,1207
10228,PKR,USD,23/2/2017,1208
10229,USD,MYR,,1209
10230,PKR,USD,23/2/2017,1210
10231,PKR,USD,23/2/2017,1211
10232,MYR,USD,23/2/2017,1212
10233,MYR,MYR,23/2/2017,1213
10234,MYR,USD,23/2/2017,1214
10235,PKR,PKR,23/2/2017,1215
10236,PKR,USD,,1216
10237,PKR,MYR,23/2/2017,1217
10238,PKR,USD,23/2/2017,1218
10239,PKR,PKR,23/2/2017,1219
10240,PKR,MYR,23/2/2017,1220
10241,PKR,USD,23/2/2017,1221
10242,PKR,USD,23/2/2017,1222
10243,PKR,MYR,23/2/2017,1223
10244,PKR,PKR,23/2/2017,1224
10245,MYR,,23/2/2017,1225
10246,PKR,USD,23/2/2017,1226
10247,EURO,USD,,1227
10248,PKR,USD,23/2/2017,1228
10249,PKR,USD,23/2/2017,1229
10250,USD,MYR,,1230
10251,PKR,USD,23/2/2017,1231
10252,PKR,USD,23/2/2017,1232
10253,MYR,USD,23/2/2017,1233
10254,MYR,MYR,23/2/2017,1234
10255,MYR,USD,23/2/2017,1235
10256,PKR,PKR,23/2/2017,1236
10257,PKR,USD,,1237
10258,PKR,MYR,23/2/2017,1238
10259,PKR,USD,23/2/2017,1239
10260,PKR,PKR,23/2/2017,1240
10261,PKR,MYR,23/2/2017,1241
10262,PKR,USD,23/2/2017,1242
10263,PKR,USD,23/2/2017,1243
10264,PKR,MYR,23/2/2017,1244
10265,PKR,PKR,23/2/2017,1245
10266,MYR,,23/2/2017,1246
10267,PKR,USD,23/2/2017,1247
10268,EURO,USD,,1248
10269,PKR,USD,23/2/2017,1249
10270,PKR,USD,23/2/2017,1250
10271,USD,MYR,,1251
10272,PKR,USD,23/2/2017,1252
10273,PKR,USD,23/2/2017,1253
10274,MYR,USD,23/2/2017,1254
10275,MYR,MYR,23/2/2017,1255
10276,MYR,USD,23/2/2017,1256
10277,PKR,PKR,23/2/2017,1257
10278,PKR,USD,,1258
10279,PKR,MYR,23/2/2017,1259
10280,PKR,USD,23/2/2017,1260
10281,PKR,PKR,23/2/2017,1261
10282,PKR,MYR,23/2/2017,1262
10283,PKR,USD,23/2/2017,1263
10284,PKR,USD,23/2/2017,1264
10285,PKR,MYR,23/2/2017,1265
10286,PKR,PKR,23/2/2017,1266
10287,MYR,,23/2/2017,1267
10288,PKR,USD,23/2/2017,1268
10289,EURO,USD,,1269
10290,PKR,USD,23/2/2017,1270
10291,PKR,USD,23/2/2017,1271
10292,USD,MYR,,1272
10293,PKR,USD,23/2/2017,1273
10294,PKR,USD,23/2/2017,1274
10295,MYR,USD,23/2/2017,1275
10296,MYR,MYR,23/2/2017,1276
10297,MYR,USD,23/2/2017,1277
10298,PKR,PKR,23/2/2017,1278
10299,PKR,USD,,1279
10300,PKR,MYR,23/2/2017,1280
10301,PKR,USD,23/2/2017,1281
10302,PKR,PKR,23/2/2017,1282
10303,PKR,MYR,23/2/2017,1283
10304,PKR,USD,23/2/2017,1284
10305,PKR,USD,23/2/2017,1285
10306,PKR,MYR,23/2/2017,1286
10307,PKR,PKR,23/2/2017,1287
10308,MYR,,23/2/2017,1288
10309,PKR,USD,23/2/2017,1289
10310,EURO,USD,,1290
10311,PKR,USD,23/2/2017,1291
10312,PKR,USD,23/2/2017,1292
10313,USD,MYR,,1293
10314,PKR,USD,23/2/2017,1294
10315,PKR,USD,23/2/2017,1295
10316,MYR,USD,23/2/2017,1296
10317,MYR,MYR,23/2/2017,1297
10318,MYR,USD,23/2/2017,1298
10319,PKR,PKR,23/2/2017,1299
10320,PKR,USD,,1300
10321,PKR,MYR,23/2/2017,1301
10322,PKR,USD,23/2/2017,1302
10323,PKR,PKR,23/2/2017,1303
10324,PKR,MYR,23/2/2017,1304
10325,PKR,USD,23/2/2017,1305
10326,PKR,USD,23/2/2017,1306
10327,PKR,MYR,23/2/2017,1307
10328,PKR,PKR,23/2/2017,1308
10329,MYR,,23/2/2017,1309
10330,PKR,USD,23/2/2017,1310
10331,EURO,USD,,1311
10332,PKR,USD,23/2/2017,1312
10333,PKR,USD,23/2/2017,1313
10334,USD,MYR,,1314
10335,PKR,USD,23/2/2017,1315
10336,PKR,USD,23/2/2017,1316
10337,MYR,USD,23/2/2017,1317
10338,MYR,MYR,23/2/2017,1318
10339,MYR,USD,23/2/2017,1319
10340,PKR,PKR,23/2/2017,1320
10341,PKR,USD,,1321
10342,PKR,MYR,23/2/2017,1322
10343,PKR,USD,23/2/2017,1323
10344,PKR,PKR,23/2/2017,1324
10345,PKR,MYR,23/2/2017,1325
10346,PKR,USD,23/2/2017,1326
10347,PKR,USD,23/2/2017,1327
10348,PKR,MYR,23/2/2017,1328
10349,PKR,PKR,23/2/2017,1329
10350,MYR,,23/2/2017,1330
10351,PKR,USD,23/2/2017,1331
10352,EURO,USD,,1332
10353,PKR,USD,23/2/2017,1333
10354,PKR,USD,23/2/2017,1334
10355,USD,MYR,,1335
10356,PKR,USD,23/2/2017,1336
10357,PKR,USD,23/2/2017,1337
10358,MYR,USD,23/2/2017,1338
10359,MYR,MYR,23/2/2017,1339
10360,MYR,USD,23/2/2017,1340
10361,PKR,PKR,23/2/2017,1341
10362,PKR,USD,,1342
10363,PKR,MYR,23/2/2017,1343
10364,PKR,USD,23/2/2017,1344
10365,PKR,PKR,23/2/2017,1345
10366,PKR,MYR,23/2/2017,1346
10367,PKR,USD,23/2/2017,1347
10368,PKR,USD,23/2/2017,1348
10369,PKR,MYR,23/2/2017,1349
10370,PKR,PKR,23/2/2017,1350
10371,MYR,,23/2/2017,1351
10372,PKR,USD,23/2/2017,1352
10373,EURO,USD,,1353
10374,PKR,USD,23/2/2017,1354
10375,PKR,USD,23/2/2017,1355
10376,USD,MYR,,1356
10377,PKR,USD,23/2/2017,1357
10378,PKR,USD,23/2/2017,1358
10379,PKR,USD,23/2/2017,1359
10380,PKR,USD,23/2/2017,1360
10381,PKR,USD,23/2/2017,1361
10382,PKR,USD,23/2/2017,1362
10383,PKR,USD,23/2/2017,1363
10384,PKR,USD,23/2/2017,1364
10385,PKR,USD,23/2/2017,1365
10386,PKR,USD,23/2/2017,1366
10387,PKR,USD,23/2/2017,1367
10388,PKR,USD,23/2/2017,1368
10389,PKR,USD,23/2/2017,1369
10390,PKR,USD,23/2/2017,1370
10391,PKR,USD,23/2/2017,1371
10392,PKR,USD,23/2/2017,1372
10393,PKR,USD,23/2/2017,1373
10394,PKR,USD,23/2/2017,1374
10395,PKR,USD,23/2/2017,1375
10396,PKR,USD,23/2/2017,1376
10397,PKR,USD,23/2/2017,1377
10398,PKR,USD,23/2/2017,1378
10399,PKR,USD,23/2/2017,1379
10400,PKR,USD,23/2/2017,1380
10401,PKR,USD,23/2/2017,1381
10402,PKR,USD,23/2/2017,1382
10403,PKR,USD,23/2/2017,1383
10404,PKR,USD,23/2/2017,1384
10405,PKR,USD,23/2/2017,1385
10406,PKR,USD,23/2/2017,1386
10407,PKR,USD,23/2/2017,1387
10408,PKR,USD,23/2/2017,1388
10409,PKR,USD,23/2/2017,1389
10410,PKR,USD,23/2/2017,1390
10411,PKR,USD,23/2/2017,1391
10412,PKR,USD,23/2/2017,1392
10413,PKR,USD,23/2/2017,1393
10414,PKR,USD,23/2/2017,1394
10415,PKR,USD,23/2/2017,1395
10416,PKR,USD,23/2/2017,1396
10417,PKR,USD,23/2/2017,1397
10418,PKR,USD,23/2/2017,1398
10419,PKR,USD,23/2/2017,1399
10420,PKR,USD,23/2/2017,1400
10421,PKR,USD,23/2/2017,1401
10422,PKR,USD,23/2/2017,1402
10423,PKR,USD,23/2/2017,1403
10424,PKR,USD,23/2/2017,1404
10425,PKR,USD,23/2/2017,1405
10426,PKR,USD,23/2/2017,1406
10427,PKR,USD,23/2/2017,1407
10428,PKR,USD,23/2/2017,1408
10429,PKR,USD,23/2/2017,1409
10430,PKR,USD,23/2/2017,1410
10431,PKR,USD,23/2/2017,1411
10432,PKR,USD,23/2/2017,1412
10433,PKR,USD,23/2/2017,1413
10434,PKR,USD,23/2/2017,1414
10435,PKR,USD,23/2/2017,1415
10436,PKR,USD,23/2/2017,1416
10437,PKR,USD,23/2/2017,1417
10438,PKR,USD,23/2/2017,1418
10439,PKR,USD,23/2/2017,1419
10440,PKR,USD,23/2/2017,1420
10441,PKR,USD,23/2/2017,1421
10442,PKR,USD,23/2/2017,1422
10443,PKR,USD,23/2/2017,1423
10444,PKR,USD,23/2/2017,1424
10445,PKR,USD,23/2/2017,1425
10446,PKR,USD,23/2/2017,1426
10447,PKR,USD,23/2/2017,1427
10448,PKR,USD,23/2/2017,1428
10449,PKR,USD,23/2/2017,1429
10450,PKR,USD,23/2/2017,1430
10451,PKR,USD,23/2/2017,1431
10452,PKR,USD,23/2/2017,1432
10453,PKR,USD,23/2/2017,1433
10454,PKR,USD,23/2/2017,1434
10455,PKR,USD,23/2/2017,1435
10456,PKR,USD,23/2/2017,1436
10457,PKR,USD,23/2/2017,1437
10458,PKR,USD,23/2/2017,1438
10459,PKR,USD,23/2/2017,1439
10460,PKR,USD,23/2/2017,1440
10461,PKR,USD,23/2/2017,1441
10462,PKR,USD,23/2/2017,1442
10463,PKR,USD,23/2/2017,1443
10464,PKR,USD,23/2/2017,1444
10465,PKR,USD,23/2/2017,1445
10466,PKR,USD,23/2/2017,1446
10467,PKR,USD,23/2/2017,1447
10468,PKR,USD,23/2/2017,1448
10469,PKR,USD,23/2/2017,1449
10470,PKR,USD,23/2/2017,1450
10471,PKR,USD,23/2/2017,1451
10472,PKR,USD,23/2/2017,1452
10473,PKR,USD,23/2/2017,1453
10474,PKR,USD,23/2/2017,1454
10475,PKR,USD,23/2/2017,1455
10476,PKR,USD,23/2/2017,1456
10477,PKR,USD,23/2/2017,1457
10478,PKR,USD,23/2/2017,1458
10479,PKR,USD,23/2/2017,1459
10480,PKR,USD,23/2/2017,1460
10481,PKR,USD,23/2/2017,1461
10482,PKR,USD,23/2/2017,1462
10483,PKR,USD,23/2/2017,1463
10484,PKR,USD,23/2/2017,1464
10485,PKR,USD,23/2/2017,1465
10486,PKR,USD,23/2/2017,1466
10487,PKR,USD,23/2/2017,1467
10488,PKR,USD,23/2/2017,1468
10489,PKR,USD,23/2/2017,1469
10490,PKR,USD,23/2/2017,1470
10491,PKR,USD,23/2/2017,1471
10492,PKR,USD,23/2/2017,1472
10493,PKR,USD,23/2/2017,1473
10494,PKR,USD,23/2/2017,1474
10495,PKR,USD,23/2/2017,1475
10496,PKR,USD,23/2/2017,1476
10497,PKR,USD,23/2/2017,1477
10498,PKR,USD,23/2/2017,1478
10499,PKR,USD,23/2/2017,1479
10500,PKR,USD,23/2/2017,1480
10501,PKR,USD,23/2/2017,1481
10502,PKR,USD,23/2/2017,1482
10503,PKR,USD,23/2/2017,1483
10504,PKR,USD,23/2/2017,1484
10505,PKR,USD,23/2/2017,1485
10506,PKR,USD,23/2/2017,1486
10507,PKR,USD,23/2/2017,1487
10508,PKR,USD,23/2/2017,1488
10509,PKR,USD,23/2/2017,1489
10510,PKR,USD,23/2/2017,1490
10511,PKR,USD,23/2/2017,1491
10512,PKR,USD,23/2/2017,1492
10513,PKR,USD,23/2/2017,1493
10514,PKR,USD,23/2/2017,1494
10515,PKR,USD,23/2/2017,1495
10516,PKR,USD,23/2/2017,1496
10517,PKR,USD,23/2/2017,1497
10518,PKR,USD,23/2/2017,1498
10519,PKR,USD,23/2/2017,1499
10520,PKR,USD,23/2/2017,1500
10521,PKR,USD,23/2/2017,1501
10522,PKR,USD,23/2/2017,1502
10523,PKR,USD,23/2/2017,1503
10524,PKR,USD,23/2/2017,1504
10525,PKR,USD,23/2/2017,1505
10526,PKR,USD,23/2/2017,1506
10527,PKR,USD,23/2/2017,1507
10528,PKR,USD,23/2/2017,1508
10529,PKR,USD,23/2/2017,1509
10530,PKR,USD,23/2/2017,1510
10531,PKR,USD,23/2/2017,1511
10532,PKR,USD,23/2/2017,1512
10533,PKR,USD,23/2/2017,1513
10534,PKR,USD,23/2/2017,1514
10535,PKR,USD,23/2/2017,1515
10536,PKR,USD,23/2/2017,1516
10537,PKR,USD,23/2/2017,1517
10538,PKR,USD,23/2/2017,1518
10539,PKR,USD,23/2/2017,1519
10540,PKR,USD,23/2/2017,1520
10541,PKR,USD,23/2/2017,1521
10542,PKR,USD,23/2/2017,1522
10543,PKR,USD,23/2/2017,1523
10544,PKR,USD,23/2/2017,1524
10545,PKR,USD,23/2/2017,1525
10546,PKR,USD,23/2/2017,1526
10547,PKR,USD,23/2/2017,1527
10548,PKR,USD,23/2/2017,1528
10549,PKR,USD,23/2/2017,1529
10550,PKR,USD,23/2/2017,1530
10551,PKR,USD,23/2/2017,1531
10552,PKR,USD,23/2/2017,1532
10553,PKR,USD,23/2/2017,1533
10554,PKR,USD,23/2/2017,1534
10555,PKR,USD,23/2/2017,1535
10556,PKR,USD,23/2/2017,1536
10557,PKR,USD,23/2/2017,1537
10558,PKR,USD,23/2/2017,1538
10559,PKR,USD,23/2/2017,1539
10560,PKR,USD,23/2/2017,1540
10561,PKR,USD,23/2/2017,1541
10562,PKR,USD,23/2/2017,1542
10563,PKR,USD,23/2/2017,1543
10564,PKR,USD,23/2/2017,1544
10565,PKR,USD,23/2/2017,1545
10566,PKR,USD,23/2/2017,1546
10567,PKR,USD,23/2/2017,1547
10568,PKR,USD,23/2/2017,1548
10569,PKR,USD,23/2/2017,1549
10570,PKR,USD,23/2/2017,1550
10571,PKR,USD,23/2/2017,1551
10572,PKR,USD,23/2/2017,1552
10573,PKR,USD,23/2/2017,1553
10574,PKR,USD,23/2/2017,1554
10575,PKR,USD,23/2/2017,1555
10576,PKR,USD,23/2/2017,1556
10577,PKR,USD,23/2/2017,1557
10578,PKR,USD,23/2/2017,1558
10579,PKR,USD,23/2/2017,1559
10580,PKR,USD,23/2/2017,1560
10581,PKR,USD,23/2/2017,1561
10582,PKR,USD,23/2/2017,1562
10583,PKR,USD,23/2/2017,1563
10584,PKR,USD,23/2/2017,1564
10585,PKR,USD,23/2/2017,1565
10586,PKR,USD,23/2/2017,1566
10587,PKR,USD,23/2/2017,1567
10588,PKR,USD,23/2/2017,1568
10589,PKR,USD,23/2/2017,1569
10590,PKR,USD,23/2/2017,1570
10591,PKR,USD,23/2/2017,1571
10592,PKR,USD,23/2/2017,1572
10593,PKR,USD,23/2/2017,1573
10594,PKR,USD,23/2/2017,1574
10595,PKR,USD,23/2/2017,1575
10596,PKR,USD,23/2/2017,1576
10597,PKR,USD,23/2/2017,1577
10598,PKR,USD,23/2/2017,1578
10599,PKR,USD,23/2/2017,1579
10600,PKR,USD,23/2/2017,1580
10601,PKR,USD,23/2/2017,1581
10602,PKR,USD,23/2/2017,1582
10603,PKR,USD,23/2/2017,1583
10604,PKR,USD,23/2/2017,1584
10605,PKR,USD,23/2/2017,1585
10606,PKR,USD,23/2/2017,1586
10607,PKR,USD,23/2/2017,1587
10608,PKR,USD,23/2/2017,1588
10609,PKR,USD,23/2/2017,1589
10610,PKR,USD,23/2/2017,1590
10611,PKR,USD,23/2/2017,1591
10612,PKR,USD,23/2/2017,1592
10613,PKR,USD,23/2/2017,1593
10614,PKR,USD,23/2/2017,1594
10615,PKR,USD,23/2/2017,1595
10616,PKR,USD,23/2/2017,1596
10617,PKR,USD,23/2/2017,1597
10618,PKR,USD,23/2/2017,1598
10619,PKR,USD,23/2/2017,1599
10620,PKR,USD,23/2/2017,1600
10621,PKR,USD,23/2/2017,1601
10622,PKR,USD,23/2/2017,1602
10623,PKR,USD,23/2/2017,1603
10624,PKR,USD,23/2/2017,1604
10625,PKR,USD,23/2/2017,1605
10626,PKR,USD,23/2/2017,1606
10627,PKR,USD,23/2/2017,1607
10628,PKR,USD,23/2/2017,1608
10629,PKR,USD,23/2/2017,1609
10630,PKR,USD,23/2/2017,1610
10631,PKR,USD,23/2/2017,1611
10632,PKR,USD,23/2/2017,1612
10633,PKR,USD,23/2/2017,1613
10634,PKR,USD,23/2/2017,1614
10635,PKR,USD,23/2/2017,1615
10636,PKR,USD,23/2/2017,1616
10637,PKR,USD,23/2/2017,1617
10638,PKR,USD,23/2/2017,1618
10639,PKR,USD,23/2/2017,1619
10640,PKR,USD,23/2/2017,1620
10641,PKR,USD,23/2/2017,1621
10642,PKR,USD,23/2/2017,1622
10643,PKR,USD,23/2/2017,1623
10644,PKR,USD,23/2/2017,1624
10645,PKR,USD,23/2/2017,1625
10646,PKR,USD,23/2/2017,1626
10647,PKR,USD,23/2/2017,1627
10648,PKR,USD,23/2/2017,1628
10649,PKR,USD,23/2/2017,1629
10650,PKR,USD,23/2/2017,1630
10651,PKR,USD,23/2/2017,1631
10652,PKR,USD,23/2/2017,1632
10653,PKR,USD,23/2/2017,1633
10654,PKR,USD,23/2/2017,1634
10655,PKR,USD,23/2/2017,1635
10656,PKR,USD,23/2/2017,1636
10657,PKR,USD,23/2/2017,1637
10658,PKR,USD,23/2/2017,1638
10659,PKR,USD,23/2/2017,1639
10660,PKR,USD,23/2/2017,1640
10661,PKR,USD,23/2/2017,1641
10662,PKR,USD,23/2/2017,1642
10663,PKR,USD,23/2/2017,1643
10664,PKR,USD,23/2/2017,1644
10665,PKR,USD,23/2/2017,1645
10666,PKR,USD,23/2/2017,1646
10667,PKR,USD,23/2/2017,1647
10668,PKR,USD,23/2/2017,1648
10669,PKR,USD,23/2/2017,1649
10670,PKR,USD,23/2/2017,1650
10671,PKR,USD,23/2/2017,1651
10672,PKR,USD,23/2/2017,1652
10673,PKR,USD,23/2/2017,1653
10674,PKR,USD,23/2/2017,1654
10675,PKR,USD,23/2/2017,1655
10676,PKR,USD,23/2/2017,1656
10677,PKR,USD,23/2/2017,1657
10678,PKR,USD,23/2/2017,1658
10679,PKR,USD,23/2/2017,1659
10680,PKR,USD,23/2/2017,1660
10681,PKR,USD,23/2/2017,1661
10682,PKR,USD,23/2/2017,1662
10683,PKR,USD,23/2/2017,1663
10684,PKR,USD,23/2/2017,1664
10685,PKR,USD,23/2/2017,1665
10686,PKR,USD,23/2/2017,1666
10687,PKR,USD,23/2/2017,1667
10688,PKR,USD,23/2/2017,1668
10689,PKR,USD,23/2/2017,1669
10690,PKR,USD,23/2/2017,1670
10691,PKR,USD,23/2/2017,1671
10692,PKR,USD,23/2/2017,1672
10693,PKR,USD,23/2/2017,1673
10694,PKR,USD,23/2/2017,1674
10695,PKR,USD,23/2/2017,1675
10696,PKR,USD,23/2/2017,1676
10697,PKR,USD,23/2/2017,1677
10698,PKR,USD,23/2/2017,1678
10699,PKR,USD,23/2/2017,1679
10700,PKR,USD,23/2/2017,1680
10701,PKR,USD,23/2/2017,1681
10702,PKR,USD,23/2/2017,1682
10703,PKR,USD,23/2/2017,1683
10704,PKR,USD,23/2/2017,1684
10705,PKR,USD,23/2/2017,1685
10706,PKR,USD,23/2/2017,1686
10707,PKR,USD,23/2/2017,1687
10708,PKR,USD,23/2/2017,1688
10709,PKR,USD,23/2/2017,1689
10710,PKR,USD,23/2/2017,1690
10711,PKR,USD,23/2/2017,1691
